sku_id,current_stock,avg_daily_sales,sales_volatility,supplier_lead_time_days,safety_stock_level,reorder_point,seasonality_index,historical_stockout_count,will_stockout_next_30_days
SKU-01573,320,8.59,3.4,2,57,66,0.54,2,0
SKU-01574,34,1.35,0.7,15,5,15,1.35,1,1
SKU-01575,501,9.53,3.78,28,66,199,0.92,3,0
SKU-01576,540,11.03,6.34,18,70,169,1.24,1,0
SKU-01577,22,1.92,0.49,10,15,25,0.54,0,1
SKU-01578,478,12.54,3.75,2,57,70,1.39,0,0
SKU-01579,98,2.25,1.32,13,12,27,1.16,1,0
SKU-01580,210,4.48,0.69,17,34,72,0.96,0,0
SKU-01581,28,2.27,1.13,4,7,12,0.8,0,1
SKU-01582,116,4.07,0.43,16,16,49,0.81,0,0
SKU-01583,87,2.8,0.96,13,14,32,0.8,0,0
SKU-01584,228,17.2,3.04,11,64,159,0.63,2,1
SKU-01585,15,7.07,2.82,29,23,126,0.96,1,1
SKU-01586,332,5.91,2.95,27,59,139,0.95,0,0
SKU-01587,616,18.33,2.14,21,113,305,0.91,3,0
SKU-01588,218,17.69,3.22,18,119,278,1.2,1,1
SKU-01589,254,6.31,1.71,15,30,77,0.92,0,0
SKU-01590,61,10.58,2.41,3,32,48,0.59,1,1
SKU-01591,132,5.27,1.54,10,44,70,1.35,1,1
SKU-01592,238,7.94,4.57,2,64,72,0.93,2,0
SKU-01593,208,3.31,0.5,12,32,52,1.16,1,0
SKU-01594,45,11.72,3.65,15,37,125,1.43,4,1
SKU-01595,492,18.82,6.18,19,75,254,1.27,2,1
SKU-01596,539,16.62,3.99,11,133,224,1.04,2,0
SKU-01597,99,8.9,2.13,9,47,87,1.05,0,1
SKU-01598,7,1.2,0.55,21,4,17,1.35,0,1
SKU-01599,108,5.07,2.07,6,26,41,1.32,2,1
SKU-01600,129,7.93,4.02,5,29,49,0.68,1,1
SKU-01601,38,2.45,0.74,21,22,48,1.13,0,1
SKU-01602,92,2.03,0.82,18,19,37,1.37,0,0
SKU-01603,801,22.37,12.23,26,167,458,1.3,0,1
SKU-01604,778,15.3,8.04,22,87,255,0.62,3,0
SKU-01605,689,12.38,6.93,27,104,271,0.94,2,0
SKU-01606,64,14.09,3.3,20,105,246,1.02,2,1
SKU-01607,118,2.89,1.71,25,25,61,0.76,1,0
SKU-01608,18,3.95,2.01,6,26,38,1.18,0,1
SKU-01609,480,10.11,5.03,16,98,179,0.98,0,0
SKU-01610,185,10.7,4.64,28,54,204,0.8,0,1
SKU-01611,147,2.3,1.36,24,17,45,0.84,1,0
SKU-01612,394,9.59,3.08,13,83,145,1.36,3,0
SKU-01613,587,8.05,3.79,27,75,184,1.37,0,0
SKU-01614,858,16.25,7.3,10,156,237,1.31,1,0
SKU-01615,244,10.74,5.01,2,62,73,1.41,1,1
SKU-01616,468,24.09,11.46,24,190,479,1.45,1,1
SKU-01617,68,6.34,1.24,13,32,73,0.99,0,1
SKU-01618,174,3.08,0.85,2,23,26,0.6,3,0
SKU-01619,825,23.67,7.01,7,102,185,1.3,1,0
SKU-01620,218,11.15,5.29,4,66,88,1.13,1,1
SKU-01621,362,8.08,3.7,29,76,193,0.88,1,0
SKU-01622,106,4.09,2.11,25,35,86,1.48,3,1
SKU-01623,184,6.4,3.16,28,41,131,0.84,2,0
SKU-01624,205,6.13,2.44,7,25,46,1.41,1,0
SKU-01625,30,2.95,0.5,24,17,52,1.09,1,1
SKU-01626,12,0.79,0.33,17,3,10,0.54,1,1
SKU-01627,141,6.01,3.27,10,21,51,1.36,1,1
SKU-01628,424,14.34,6.05,20,134,277,1.26,1,1
SKU-01629,153,19.91,10.91,28,128,407,1.14,1,1
SKU-01630,228,16.69,10.01,14,61,178,1.11,1,1
SKU-01631,875,17.36,4.85,2,139,156,0.72,1,0
SKU-01632,115,3.3,1.52,25,12,53,0.71,1,0
SKU-01633,485,10.25,3.79,7,59,95,0.53,1,0
SKU-01634,306,12.44,4.07,7,57,101,0.65,1,0
SKU-01635,391,13.01,2.86,19,54,178,0.84,1,0
SKU-01636,295,7.95,1.77,24,54,149,1.04,2,0
SKU-01637,357,9.35,1.8,24,75,187,0.63,0,0
SKU-01638,207,16.35,6.8,26,105,318,1.06,0,1
SKU-01639,319,12.13,2.07,26,106,264,0.76,4,0
SKU-01640,569,13.75,4.34,5,130,164,0.75,3,0
SKU-01641,453,5.78,2.09,10,50,79,1.45,0,0
SKU-01642,732,13.25,4.23,22,128,274,1.49,2,0
SKU-01643,759,9.26,4.88,12,88,144,1.31,1,0
SKU-01644,367,15.24,4.9,22,135,303,0.55,1,0
SKU-01645,27,4.71,0.67,14,24,57,1.23,4,1
SKU-01646,547,14.39,8.58,14,61,162,0.68,0,0
SKU-01647,175,6.47,3.38,2,52,58,1.07,0,0
SKU-01648,657,14.44,6.21,19,129,266,1.39,1,0
SKU-01649,101,10.3,4.93,26,90,224,0.88,0,1
SKU-01650,523,8.75,1.44,24,66,171,1.43,2,0
SKU-01651,31,6.76,3.26,11,60,97,1.21,3,1
SKU-01652,533,8.11,1.65,20,64,145,0.8,3,0
SKU-01653,90,6.02,2.07,7,46,67,0.59,1,0
SKU-01654,47,6.65,1.26,19,22,85,1.32,0,1
SKU-01655,564,11.9,5.68,13,74,151,0.96,1,0
SKU-01656,23,1.62,0.36,27,5,27,0.57,2,1
SKU-01657,142,14.3,3.24,21,52,202,0.6,3,1
SKU-01658,551,14.47,2.24,4,98,127,1.47,1,0
SKU-01659,64,6.92,3.19,26,23,113,0.74,1,1
SKU-01660,267,9.53,2.36,22,90,195,1.47,0,1
SKU-01661,21,3.7,1.33,8,23,38,1.18,1,1
SKU-01662,463,11.35,3.02,9,90,141,0.8,3,0
SKU-01663,29,4.14,2.02,6,17,29,0.88,3,1
SKU-01664,23,0.23,0.05,10,2,3,1.28,1,0
SKU-01665,854,19.4,11.07,28,123,395,0.94,5,0
SKU-01666,70,3.33,0.87,27,23,68,0.57,2,0
SKU-01667,307,7.98,1.21,17,60,128,0.73,1,0
SKU-01668,362,9.8,2.16,12,66,125,1.36,3,0
SKU-01669,512,11.88,1.63,12,82,153,1.2,1,0
SKU-01670,288,8.53,2.85,28,70,189,1.0,2,0
SKU-01671,550,10.45,2.35,7,90,127,0.75,2,0
SKU-01672,70,6.79,3.69,23,35,113,0.97,0,1
SKU-01673,90,1.97,0.71,29,19,48,1.29,1,0
SKU-01674,60,8.28,1.79,25,45,148,0.58,1,1
SKU-01675,552,13.06,4.25,22,64,208,1.49,1,1
SKU-01676,74,3.53,0.7,27,18,66,1.36,2,1
SKU-01677,316,9.88,1.87,8,54,94,0.82,2,0
SKU-01678,667,27.29,6.83,29,142,538,1.37,2,1
SKU-01679,52,7.87,1.21,4,70,86,1.18,1,1
SKU-01680,60,8.18,1.59,2,57,65,1.17,2,1
SKU-01681,52,1.8,1.02,7,18,24,0.64,1,0
SKU-01682,75,3.15,1.37,19,11,41,1.41,0,1
SKU-01683,190,4.18,2.34,8,31,48,0.95,0,0
SKU-01684,101,12.7,2.9,19,47,168,1.3,2,1
SKU-01685,112,3.75,1.98,5,23,32,0.8,0,0
SKU-01686,232,11.18,3.14,21,63,180,0.81,2,1
SKU-01687,192,4.53,0.78,8,35,53,1.46,1,0
SKU-01688,54,1.88,0.94,16,15,30,1.0,0,1
SKU-01689,528,13.8,1.79,5,64,98,0.56,0,0
SKU-01690,126,6.18,1.87,29,27,117,1.34,1,1
SKU-01691,297,11.94,6.09,12,71,143,0.73,2,0
SKU-01692,58,1.81,0.74,18,8,24,1.38,4,1
SKU-01693,43,0.68,0.24,15,5,10,1.42,1,0
SKU-01694,262,9.2,2.55,18,61,144,0.57,0,0
SKU-01695,40,3.04,0.42,14,27,48,1.08,2,1
SKU-01696,111,9.1,5.42,4,90,108,1.48,1,1
SKU-01697,174,9.25,1.73,25,52,168,1.43,1,1
SKU-01698,538,8.39,1.91,19,79,159,1.03,1,0
SKU-01699,890,17.26,3.76,9,146,224,1.18,2,0
SKU-01700,136,11.04,6.12,4,45,67,1.1,2,1
SKU-01701,130,27.27,13.14,26,241,596,0.7,2,1
SKU-01702,244,6.32,2.08,11,40,75,1.15,1,0
SKU-01703,111,2.5,1.44,27,20,54,0.83,0,0
SKU-01704,276,4.8,0.61,23,38,93,0.84,1,0
SKU-01705,393,6.63,3.63,28,61,154,0.92,1,0
SKU-01706,626,28.79,3.75,20,240,528,1.35,0,1
SKU-01707,525,8.75,2.59,7,77,108,0.74,2,0
SKU-01708,436,17.71,2.25,2,93,111,0.75,0,0
SKU-01709,318,5.9,3.54,8,58,82,0.51,1,0
SKU-01710,148,5.32,2.96,14,41,78,0.66,0,0
SKU-01711,116,1.73,0.68,19,15,31,1.48,1,0
SKU-01712,553,28.19,5.89,27,254,635,0.93,3,1
SKU-01713,190,21.78,5.19,5,84,138,0.7,1,1
SKU-01714,136,9.95,3.23,19,53,148,1.47,0,1
SKU-01715,454,6.95,1.82,4,62,76,0.53,1,0
SKU-01716,575,9.01,1.0,15,85,153,0.98,1,0
SKU-01717,59,2.4,1.03,4,20,25,1.3,0,1
SKU-01718,133,11.93,4.85,12,76,148,1.27,0,1
SKU-01719,73,20.58,11.36,18,98,283,0.69,1,1
SKU-01720,903,21.28,7.2,22,142,376,1.21,2,0
SKU-01721,56,1.81,0.49,24,10,32,1.12,1,1
SKU-01722,1055,17.59,6.26,16,162,303,1.18,1,0
SKU-01723,117,2.42,0.48,9,17,28,0.77,1,0
SKU-01724,38,0.75,0.31,27,4,14,1.31,1,0
SKU-01725,476,18.05,8.75,28,117,370,1.06,0,1
SKU-01726,407,5.51,0.97,29,53,133,1.23,0,0
SKU-01727,504,16.34,4.24,24,119,315,1.44,2,1
SKU-01728,469,15.35,8.2,23,71,248,1.36,2,1
SKU-01729,477,14.02,4.95,4,91,119,1.28,2,0
SKU-01730,475,8.92,3.26,18,56,136,0.79,0,0
SKU-01731,55,2.7,1.25,13,14,32,0.55,1,0
SKU-01732,350,6.64,2.58,9,54,84,1.07,1,0
SKU-01733,592,21.52,2.9,3,105,137,0.53,3,0
SKU-01734,971,16.63,8.35,7,107,165,1.21,2,0
SKU-01735,50,6.93,3.89,27,42,136,1.24,1,1
SKU-01736,246,6.86,0.87,27,43,136,1.06,2,0
SKU-01737,230,13.15,2.11,22,92,237,0.67,1,1
SKU-01738,593,9.42,4.25,4,73,92,1.38,2,0
SKU-01739,218,7.22,2.9,21,29,105,1.1,1,1
SKU-01740,386,12.38,3.61,5,62,93,1.01,0,0
SKU-01741,472,12.08,4.47,21,102,229,1.07,1,0
SKU-01742,296,4.91,2.22,2,46,51,0.58,0,0
SKU-01743,193,10.85,3.82,9,36,85,1.24,0,1
SKU-01744,124,11.56,1.97,5,41,70,0.56,1,1
SKU-01745,605,8.41,1.22,28,80,198,1.08,1,0
SKU-01746,92,4.46,1.42,17,18,56,0.67,1,0
SKU-01747,175,6.48,3.64,27,64,151,0.71,4,0
SKU-01748,203,3.69,1.4,2,32,36,0.73,0,0
SKU-01749,29,11.07,3.09,22,43,165,0.51,1,1
SKU-01750,53,1.82,1.01,15,7,21,1.39,1,1
SKU-01751,1026,23.02,6.78,15,227,400,1.3,1,0
SKU-01752,566,19.94,7.07,26,95,354,0.53,2,0
SKU-01753,149,11.76,1.86,3,80,98,0.56,0,0
SKU-01754,495,15.97,7.49,28,74,298,1.28,0,1
SKU-01755,738,15.24,6.86,2,110,125,0.51,1,0
SKU-01756,585,9.53,4.74,12,85,142,0.97,4,0
SKU-01757,255,7.38,1.94,5,56,74,0.61,2,0
SKU-01758,137,6.73,2.14,16,22,76,1.09,2,1
SKU-01759,879,23.59,4.34,18,169,381,1.5,1,1
SKU-01760,84,4.32,2.52,19,33,74,0.67,0,0
SKU-01761,14,4.4,0.63,24,19,72,1.46,0,1
SKU-01762,570,16.95,7.2,23,141,336,1.37,1,1
SKU-01763,876,15.86,7.18,28,117,339,1.49,0,0
SKU-01764,74,7.04,1.26,14,22,71,1.27,1,1
SKU-01765,845,12.68,3.58,6,122,160,1.36,1,0
SKU-01766,511,13.88,1.69,6,85,127,1.09,0,0
SKU-01767,46,2.57,0.97,9,12,24,1.37,0,1
SKU-01768,38,20.81,12.43,18,75,262,0.61,0,1
SKU-01769,329,13.87,4.37,3,78,99,1.24,2,0
SKU-01770,238,11.92,7.09,28,61,228,1.13,0,1
SKU-01771,121,13.95,2.28,29,71,273,0.56,0,1
SKU-01772,701,10.9,3.23,6,93,126,0.79,1,0
SKU-01773,535,8.05,4.44,23,61,154,0.72,2,0
SKU-01774,60,9.59,5.16,18,38,124,0.91,2,1
SKU-01775,49,2.34,0.61,15,19,37,0.7,1,1
SKU-01776,1422,29.87,13.12,22,241,570,0.77,0,0
SKU-01777,455,7.94,4.31,18,52,123,0.8,1,0
SKU-01778,2498,29.54,14.28,11,295,457,1.1,0,0
SKU-01779,412,9.72,4.03,17,48,131,0.63,2,0
SKU-01780,81,5.28,0.93,5,18,31,0.74,1,0
SKU-01781,586,20.41,2.79,9,65,157,0.82,1,0
SKU-01782,223,11.57,4.71,29,61,229,0.95,2,1
SKU-01783,298,37.0,12.96,7,240,370,0.54,0,1
SKU-01784,123,5.16,1.13,18,18,64,1.5,1,1
SKU-01785,768,20.98,5.17,10,146,251,0.8,3,0
SKU-01786,1481,21.73,6.43,15,202,365,0.79,2,0
SKU-01787,734,14.69,5.11,8,126,185,1.05,1,0
SKU-01788,1263,21.86,6.45,17,168,354,1.35,0,0
SKU-01789,216,8.08,2.37,17,62,131,0.96,1,0
SKU-01790,106,4.3,0.68,19,35,76,0.75,1,0
SKU-01791,264,5.69,3.03,10,37,65,1.07,1,0
SKU-01792,260,9.22,3.73,18,54,137,0.98,2,0
SKU-01793,160,15.23,2.64,22,78,246,0.92,1,1
SKU-01794,66,4.58,1.43,22,17,67,1.48,3,1
SKU-01795,351,6.73,2.08,17,47,104,1.5,1,0
SKU-01796,267,4.9,1.96,10,31,55,1.06,0,0
SKU-01797,467,17.14,6.93,16,66,203,0.57,0,0
SKU-01798,951,29.39,12.42,17,143,393,1.07,2,0
SKU-01799,237,3.67,1.65,28,31,82,1.45,1,0
SKU-01800,141,13.1,1.99,12,63,142,1.43,5,1
SKU-01801,608,18.62,4.7,11,111,213,0.72,2,0
SKU-01802,178,7.54,0.82,22,31,114,0.69,1,0
SKU-01803,94,2.47,0.81,19,10,33,0.65,1,0
SKU-01804,106,20.28,6.38,13,168,300,1.32,1,1
SKU-01805,79,2.31,1.08,2,8,10,0.99,0,0
SKU-01806,821,24.36,4.47,21,122,378,0.84,1,0
SKU-01807,33,4.81,2.0,22,47,100,0.82,1,1
SKU-01808,64,1.97,0.5,28,12,40,0.78,0,0
SKU-01809,49,6.04,1.76,16,44,92,1.38,2,1
SKU-01810,372,8.67,3.99,16,65,134,0.91,2,0
SKU-01811,195,10.1,1.37,7,44,79,0.74,1,0
SKU-01812,558,13.89,3.77,14,78,175,1.21,4,0
SKU-01813,347,10.79,3.19,2,63,74,1.14,4,0
SKU-01814,927,27.82,12.74,16,128,351,1.22,0,1
SKU-01815,145,8.36,1.67,21,39,127,1.32,0,1
SKU-01816,638,11.21,6.43,24,81,216,0.6,2,0
SKU-01817,322,10.53,6.31,20,40,145,0.5,0,0
SKU-01818,49,1.72,0.88,24,7,28,0.55,1,0
SKU-01819,60,3.06,0.76,20,21,52,1.21,1,1
SKU-01820,518,9.25,4.0,23,57,163,1.43,0,0
SKU-01821,671,12.22,1.73,14,89,175,0.83,0,0
SKU-01822,31,1.05,0.56,18,3,12,1.28,4,1
SKU-01823,136,28.67,10.26,19,227,499,1.23,2,1
SKU-01824,880,12.93,2.43,18,116,232,1.48,1,0
SKU-01825,141,8.86,2.34,17,59,134,0.97,1,1
SKU-01826,540,12.51,6.26,23,111,255,0.67,1,0
SKU-01827,221,5.76,3.08,8,33,56,1.27,2,0
SKU-01828,148,10.18,3.66,10,36,87,1.32,0,1
SKU-01829,167,11.41,3.88,16,64,155,1.21,2,1
SKU-01830,599,20.44,9.72,20,125,329,1.36,1,1
SKU-01831,219,7.79,4.0,16,71,133,0.87,0,0
SKU-01832,80,2.38,1.15,7,13,21,1.19,2,0
SKU-01833,33,4.2,1.23,25,22,74,0.76,0,1
SKU-01834,270,7.31,3.08,17,67,129,0.95,0,0
SKU-01835,77,2.66,1.41,14,13,32,0.74,1,0
SKU-01836,259,3.8,0.67,26,28,77,0.65,1,0
SKU-01837,108,4.24,1.25,14,22,52,0.54,1,0
SKU-01838,280,6.92,0.89,6,67,88,1.17,1,0
SKU-01839,499,12.81,3.9,29,55,241,1.38,0,1
SKU-01840,460,6.66,3.24,12,54,94,0.81,0,0
SKU-01841,578,13.43,2.67,27,92,273,0.93,2,0
SKU-01842,451,8.86,3.29,16,87,158,0.5,1,0
SKU-01843,112,3.92,0.46,8,39,55,0.91,0,0
SKU-01844,580,11.55,6.34,12,99,168,0.78,0,0
SKU-01845,296,10.28,5.24,27,38,177,1.07,0,0
SKU-01846,769,13.69,4.96,28,86,278,1.41,0,0
SKU-01847,277,15.71,7.11,5,141,180,1.01,4,1
SKU-01848,444,20.88,3.17,29,156,459,1.18,2,1
SKU-01849,970,13.12,6.86,25,120,284,1.21,2,0
SKU-01850,680,10.03,4.59,20,86,186,0.65,3,0
SKU-01851,475,13.73,2.2,7,71,119,0.85,1,0
SKU-01852,39,6.14,3.62,18,27,82,0.61,1,1
SKU-01853,202,5.77,0.64,13,30,68,0.94,0,0
SKU-01854,812,22.81,9.45,5,180,237,1.39,1,0
SKU-01855,135,5.63,1.05,29,36,118,0.98,2,1
SKU-01856,39,4.34,1.99,18,14,53,0.96,2,1
SKU-01857,346,13.11,1.77,4,107,133,0.71,1,0
SKU-01858,106,6.18,0.87,11,20,54,0.81,0,1
SKU-01859,173,15.6,5.2,25,91,286,1.44,1,1
SKU-01860,604,19.85,11.85,14,124,263,0.8,1,0
SKU-01861,30,4.88,1.16,15,32,69,1.23,2,1
SKU-01862,231,14.24,5.79,5,57,93,0.54,1,0
SKU-01863,398,5.52,1.98,5,45,59,0.63,2,0
SKU-01864,454,7.43,3.87,29,66,174,0.81,2,0
SKU-01865,96,11.17,2.73,28,88,244,1.4,2,1
SKU-01866,362,5.78,2.18,4,56,68,0.72,0,0
SKU-01867,111,10.45,6.01,17,50,139,1.23,2,1
SKU-01868,154,7.92,2.11,21,33,116,0.67,1,1
SKU-01869,168,15.84,5.06,26,55,261,1.11,1,1
SKU-01870,1089,15.87,8.64,17,128,263,1.09,2,0
SKU-01871,24,5.81,1.55,26,24,100,1.12,4,1
SKU-01872,879,11.35,3.3,5,109,137,0.79,1,0
SKU-01873,821,17.54,4.42,2,126,144,0.66,0,0
SKU-01874,118,3.74,1.89,15,32,60,1.39,1,1
SKU-01875,391,7.88,4.45,9,48,83,1.07,1,0
SKU-01876,360,11.0,4.57,23,90,216,0.71,2,0
SKU-01877,148,3.6,1.48,11,22,42,0.91,1,0
SKU-01878,317,6.38,1.88,13,43,84,0.57,0,0
SKU-01879,643,25.93,2.75,16,218,425,0.98,1,1
SKU-01880,30,5.62,1.05,28,26,105,0.92,0,1
SKU-01881,449,6.14,1.07,4,56,68,0.63,1,0
SKU-01882,259,13.01,2.05,17,104,215,0.94,3,1
SKU-01883,227,3.21,1.37,12,26,45,1.14,2,0
SKU-01884,121,8.02,1.35,3,37,49,1.43,3,1
SKU-01885,68,4.37,0.62,24,16,68,1.2,3,1
SKU-01886,158,10.43,3.04,27,37,178,1.0,0,1
SKU-01887,13,0.28,0.06,6,2,3,1.27,3,0
SKU-01888,339,9.4,1.63,23,38,146,0.78,0,0
SKU-01889,292,11.22,1.94,21,112,230,1.17,2,1
SKU-01890,363,6.52,1.49,21,63,131,0.51,1,0
SKU-01891,69,6.85,2.52,14,22,70,0.57,0,1
SKU-01892,79,5.89,2.82,10,48,77,1.12,0,1
SKU-01893,115,7.93,4.17,3,38,50,0.69,0,1
SKU-01894,649,23.01,10.95,2,124,147,1.19,1,0
SKU-01895,436,16.18,6.7,6,76,125,1.14,1,0
SKU-01896,195,7.93,4.39,16,70,133,0.56,2,0
SKU-01897,534,6.38,2.3,5,59,75,0.89,3,0
SKU-01898,183,15.15,6.31,21,50,209,1.11,1,1
SKU-01899,379,9.95,3.04,19,49,144,1.21,1,1
SKU-01900,18,3.52,0.93,11,22,41,1.32,2,1
SKU-01901,314,7.24,1.92,4,48,62,0.83,2,0
SKU-01902,240,21.4,3.73,16,77,248,1.34,2,1
SKU-01903,567,12.65,6.3,25,111,269,0.85,0,0
SKU-01904,472,6.44,0.82,13,61,103,0.51,0,0
SKU-01905,93,2.22,0.97,24,13,40,1.11,0,0
SKU-01906,338,10.39,5.53,10,94,146,0.74,1,0
SKU-01907,471,8.9,3.1,4,69,87,0.62,4,0
SKU-01908,225,7.74,1.05,20,55,132,0.76,3,0
SKU-01909,139,15.27,4.8,26,133,332,1.33,0,1
SKU-01910,505,12.76,3.47,26,81,247,1.41,1,1
SKU-01911,144,2.29,1.36,28,16,48,1.46,1,0
SKU-01912,54,8.94,3.98,5,44,66,0.8,1,1
SKU-01913,152,2.9,1.34,3,23,27,0.96,0,0
SKU-01914,199,5.97,2.14,17,25,76,1.3,1,1
SKU-01915,78,2.69,1.22,28,13,51,0.82,1,0
SKU-01916,88,2.79,1.29,29,18,58,0.89,2,0
SKU-01917,166,11.33,1.51,9,65,116,0.74,5,1
SKU-01918,107,10.54,2.23,12,49,112,1.07,0,1
SKU-01919,147,8.45,0.9,20,37,121,1.16,0,1
SKU-01920,303,5.55,1.97,27,50,125,0.82,2,0
SKU-01921,60,2.5,1.34,6,18,26,0.52,2,0
SKU-01922,163,5.99,2.42,29,34,121,1.24,0,1
SKU-01923,532,10.57,3.7,24,94,221,1.12,0,0
SKU-01924,210,10.4,5.86,3,91,107,0.72,0,0
SKU-01925,551,21.11,3.93,25,80,344,0.81,1,0
SKU-01926,783,19.13,2.63,19,133,315,1.46,1,1
SKU-01927,254,8.7,4.86,29,45,171,1.13,1,1
SKU-01928,187,5.94,3.28,7,40,61,1.1,1,0
SKU-01929,133,4.47,1.97,29,36,101,1.14,2,1
SKU-01930,41,2.13,0.47,3,7,10,1.45,1,1
SKU-01931,154,3.21,1.88,4,21,27,0.84,2,0
SKU-01932,351,10.58,5.11,14,53,127,0.78,1,0
SKU-01933,616,13.38,5.85,20,90,224,0.88,1,0
SKU-01934,62,6.93,1.47,6,26,47,1.3,2,1
SKU-01935,2259,36.2,12.91,9,316,479,0.62,1,0
SKU-01936,77,3.23,1.65,12,22,41,0.71,2,0
SKU-01937,25,1.92,1.02,5,9,14,0.73,0,1
SKU-01938,461,35.79,13.63,6,300,407,1.14,2,1
SKU-01939,68,2.39,0.86,6,8,15,1.14,3,0
SKU-01940,290,6.85,3.07,28,49,145,0.87,1,0
SKU-01941,245,4.8,1.75,28,31,98,0.78,0,0
SKU-01942,200,11.15,3.44,19,37,143,1.25,0,1
SKU-01943,250,6.45,0.92,21,31,99,0.53,0,0
SKU-01944,251,13.41,2.19,5,47,81,1.24,1,1
SKU-01945,761,15.48,7.43,3,126,149,0.71,0,0
SKU-01946,18,2.11,0.24,12,17,30,1.4,2,1
SKU-01947,105,4.35,0.55,29,16,79,0.91,1,0
SKU-01948,307,14.22,7.85,15,54,161,1.14,2,1
SKU-01949,417,17.63,7.97,24,162,374,0.62,0,0
SKU-01950,64,9.75,1.0,12,43,101,0.75,1,1
SKU-01951,211,11.75,3.01,10,60,119,1.2,0,1
SKU-01952,174,22.01,10.6,24,171,435,1.05,0,1
SKU-01953,129,6.52,2.01,15,22,71,1.27,4,1
SKU-01954,483,9.68,3.24,22,93,199,1.06,0,0
SKU-01955,515,19.14,6.3,22,61,272,1.07,1,1
SKU-01956,877,19.95,4.01,22,178,397,1.36,4,0
SKU-01957,302,7.98,3.68,20,44,124,0.92,1,0
SKU-01958,117,4.47,0.68,24,18,72,1.4,0,1
SKU-01959,297,7.91,2.8,14,45,100,0.87,1,0
SKU-01960,266,8.5,1.57,10,83,125,0.83,0,0
SKU-01961,121,4.33,0.53,16,29,64,1.28,1,1
SKU-01962,27,4.9,0.84,11,17,44,0.51,2,1
SKU-01963,1164,19.97,10.68,3,192,222,0.67,1,0
SKU-01964,154,12.14,2.28,12,49,122,0.57,1,1
SKU-01965,124,6.88,1.65,16,23,78,1.01,2,1
SKU-01966,100,3.42,0.58,16,11,38,1.13,1,1
SKU-01967,277,4.95,2.32,11,43,70,0.51,3,0
SKU-01968,22,1.77,0.57,22,7,26,0.66,1,1
SKU-01969,210,9.94,5.68,9,42,87,0.8,2,0
SKU-01970,258,4.72,2.04,20,45,92,0.79,0,0
SKU-01971,603,10.52,3.85,9,77,124,0.6,1,0
SKU-01972,522,14.12,6.05,29,71,276,0.67,1,0
SKU-01973,245,10.63,1.28,20,76,182,1.35,1,1
SKU-01974,250,6.23,3.58,17,29,82,1.2,2,1
SKU-01975,49,4.14,2.39,14,27,56,0.8,2,1
SKU-01976,48,2.98,0.71,23,16,50,0.76,1,1
SKU-01977,110,18.69,7.74,13,138,259,0.58,1,1
SKU-01978,274,10.3,2.07,24,86,210,0.85,0,0
SKU-01979,145,6.52,2.44,6,35,55,0.9,2,0
SKU-01980,133,12.85,6.24,24,51,205,1.4,0,1
SKU-01981,56,16.72,9.53,28,92,326,1.24,2,1
SKU-01982,24,4.8,1.29,8,40,59,0.98,1,1
SKU-01983,727,10.08,4.5,8,86,126,0.63,2,0
SKU-01984,594,10.23,4.69,28,87,230,1.16,1,0
SKU-01985,1358,21.39,4.5,13,210,349,1.44,0,0
SKU-01986,416,6.44,2.67,21,57,125,0.58,3,0
SKU-01987,256,4.01,1.72,7,39,53,1.35,1,0
SKU-01988,83,10.89,5.25,13,80,151,0.68,2,1
SKU-01989,536,13.6,8.16,21,63,206,1.2,3,1
SKU-01990,290,9.49,1.14,27,69,197,0.68,0,0
SKU-01991,431,22.36,4.5,14,98,255,1.1,1,1
SKU-01992,193,6.43,1.11,4,23,36,0.74,0,0
SKU-01993,112,9.66,1.71,13,49,112,1.04,0,1
SKU-01994,44,2.29,0.75,20,13,36,1.1,0,1
SKU-01995,241,3.82,2.06,26,30,80,1.12,3,0
SKU-01996,138,4.83,1.57,25,27,87,1.18,0,1
SKU-01997,94,7.29,3.17,23,22,106,0.57,2,1
SKU-01998,224,2.67,0.77,6,25,33,1.2,2,0
SKU-01999,741,12.73,3.31,16,91,193,0.65,2,0
SKU-02000,169,4.48,2.32,18,20,60,1.18,1,1
SKU-02001,355,32.11,13.74,15,153,394,0.62,0,1
SKU-02002,146,4.61,1.27,27,18,80,0.98,2,1
SKU-02003,517,8.94,4.98,28,84,209,0.89,0,0
SKU-02004,242,8.13,2.84,7,37,65,1.47,0,1
SKU-02005,32,3.54,0.69,28,34,84,1.13,0,1
SKU-02006,188,7.31,2.5,25,35,126,0.59,1,0
SKU-02007,149,7.24,3.17,21,62,138,1.2,2,1
SKU-02008,411,15.49,4.39,12,48,141,0.69,1,0
SKU-02009,380,11.18,5.83,23,71,200,0.79,0,0
SKU-02010,408,12.6,4.62,18,70,183,0.88,0,0
SKU-02011,213,15.26,5.1,27,82,288,1.28,1,1
SKU-02012,522,12.74,6.74,21,127,261,1.44,0,0
SKU-02013,410,10.02,3.32,29,81,226,1.42,2,0
SKU-02014,178,4.79,1.47,13,23,54,0.67,0,0
SKU-02015,456,9.56,1.45,4,79,98,0.56,2,0
SKU-02016,25,4.07,1.14,15,16,47,1.33,1,1
SKU-02017,321,7.74,2.31,29,73,185,0.79,2,0
SKU-02018,130,6.99,1.33,20,42,112,1.08,0,1
SKU-02019,168,7.34,2.89,21,32,109,1.48,3,1
SKU-02020,63,2.69,0.46,19,13,39,0.69,3,0
